month,agent,pw_i,pc_i,vi,ci_hat,T_zi,zr,P,si,r
236,87,1.0,0.44,54063.890569693875,44525.47481729582,0.0,0.0,151.4179045183014,38854.31262269112,0.03521051987878136
237,87,1.0,0.4,54070.56502493303,38854.31262269112,0.0,0.0,151.4739851594521,45793.36373572834,0.03521051987878136
238,87,1.0,0.38,54103.54779108616,35980.50007807227,0.0,0.0,151.5430385807356,53042.07700342537,0.03521051987878136
239,87,1.0,0.4,54169.86781652745,35361.384668950246,0.0,0.0,151.79968411922385,60048.31348664775,0.03521051987878136
240,87,1.0,0.38,54247.13428026863,36803.80504020346,0.0,0.0,153.16206310194352,61635.66934696246,0.03521051987878136
1,88,0.68,0.48,50150.162424255745,0.0,0.0,0.0,136.06683050951844,0.0,
2,88,0.7,0.45,49431.23533745099,0.0,0.0,0.0,133.93967591809306,20344.375489953978,
3,88,1.0,0.54,49354.054557697054,20344.375489953978,0.0,0.0,133.03404255504137,24092.820876795733,
4,88,0.0,0.5,49283.13352239528,36139.23131519359,0.0,0.0,130.60132540144969,29159.222318092347,
5,88,0.0,0.6,48932.63545827527,34230.39141689103,0.0,0.0,126.97730370822292,17014.515570174226,
6,88,1.0,0.54,48216.61503104687,17014.515570174226,0.0,0.0,126.32425173600046,8830.532714708028,
7,88,1.0,0.6,48054.83793818246,13245.79907206204,0.0,0.0,123.61496337808495,21120.587259484477,
8,88,1.0,0.54,47747.48655832096,24793.732869829604,0.0,0.0,122.35126248693574,23631.98319411376,
9,88,1.0,0.6,47526.188282074734,35447.97479117063,0.0,0.0,119.48385283798243,28217.71893951328,
10,88,1.0,0.56,47303.93578251307,33125.148320298205,0.0,0.0,118.56054950311385,26073.383206278064,
11,88,1.0,0.6,47080.17833347515,39110.07480941709,0.0,0.0,117.18335819588916,27841.05107890317,
12,88,1.0,0.56,46897.02709033506,35434.065009513135,0.0,0.0,116.46032344237892,26080.30065173693,
13,88,0.0,0.6,46859.372153670534,39120.45097760538,0.0,0.0,115.98775277403197,28486.714034760647,0.03
14,88,1.0,0.5,46884.94238411286,35199.823167400624,0.0,0.0,116.15077967533907,13078.2747909047,0.03
15,88,0.0,0.6,47216.98730952464,19617.41218635705,0.0,0.0,116.56658824146663,25064.188972973032,0.03
16,88,1.0,0.54,47374.93197194458,25064.188972973032,0.0,0.0,117.52293403170022,11982.55709170502,0.03
17,88,1.0,0.5,47615.75225144595,17973.83563755753,0.0,0.0,119.17104144681873,49721.445373284594,0.03
18,88,1.0,0.44,47904.33580503572,0.0,0.0,0.0,119.38890113607714,43772.2824191937,0.03
19,88,1.0,0.4,47905.05275365258,43772.2824191937,0.0,0.0,120.49699232477916,45875.869496641186,0.03
20,88,1.0,0.44,48062.576284037175,36045.326033075224,0.0,0.0,121.08869595648348,84677.5950339821,0.03
21,88,1.0,0.5,48076.292104402804,0.0,0.0,0.0,121.84016184469417,69086.51955612293,0.03
22,88,1.0,0.48,48249.39716469282,54282.26536552516,0.0,0.0,122.02576686528911,54065.642837143925,0.03
23,88,0.0,0.44,48617.6531894021,54065.642837143925,0.0,0.0,123.55450840123083,48238.244291517454,0.03
24,88,1.0,0.5,48715.14811193451,44527.610115246884,0.0,0.0,125.69403037024743,53696.49226577212,0.03
25,88,1.0,0.6,48905.79741004259,0.0,0.0,0.0,126.47454159079658,47909.441168902646,0.03
26,88,0.0,0.54,49357.80559738199,46514.020552332666,0.0,0.0,128.57890425847802,34707.60763170733,0.03
27,88,1.0,0.5,49778.86483550529,52061.411447561,0.0,0.0,129.9401767538174,40633.051369627254,0.03
28,88,1.0,0.6,49974.31761559478,0.0,0.0,0.0,131.55212477654297,40043.02930979272,0.03
29,88,1.0,0.54,50584.38612667861,40043.02930979272,0.0,0.0,133.0690514958096,31732.374129331663,0.03
30,88,1.0,0.5,50852.40810947935,47598.5611939975,0.0,0.0,134.90964580507386,33279.936228933344,0.03
31,88,0.0,0.48,51087.57021321413,39067.75122526958,0.0,0.0,137.11669302748766,36750.14029325359,0.03
32,88,1.0,0.5,51319.765521228626,36750.14029325359,0.0,0.0,138.71109245200572,42743.71742960275,0.03
33,88,0.0,0.6,51347.71932360061,0.0,0.0,0.0,139.78053226010712,41531.020089566024,0.03
34,88,1.0,0.5,51540.09535558756,41531.020089566024,0.0,0.0,141.37939633663711,18869.478920273606,0.03
35,88,1.0,0.48,51552.20567994983,28304.218380410406,0.0,0.0,142.8809679215779,29476.1753950651,0.03
36,88,1.0,0.5,51573.56398151205,29476.1753950651,0.0,0.0,143.13181147188888,36746.561312143946,0.03
37,88,0.0,0.48,51790.9880121874,33919.90274967133,0.0,0.0,144.0733471263935,39182.938555758876,0.03521051987878136
38,88,1.0,0.5,51819.36734340236,39182.938555758876,0.0,0.0,145.36601474692117,23618.2981074265,0.03521051987878136
39,88,1.0,0.6,51824.71459085143,21801.505945316767,0.0,0.0,145.82593038804887,32681.02687430384,0.03521051987878136
40,88,1.0,0.54,51870.601608845645,32681.02687430384,0.0,0.0,145.9135559405643,29486.74766803784,0.03521051987878136
41,88,1.0,0.5,51856.57063825684,44230.121502056754,0.0,0.0,145.88423456836307,32818.49226989882,0.03521051987878136
42,88,1.0,0.54,51951.607543954146,38526.05614292472,0.0,0.0,146.26742158956105,36980.094721861475,0.03521051987878136
43,88,0.0,0.5,51949.24750591095,36980.094721861475,0.0,0.0,146.23088556013056,36108.59408795048,0.03521051987878136
44,88,1.0,0.6,51864.93132978132,42388.34958150709,0.0,0.0,145.78862688675238,20596.61367962461,0.03521051987878136
45,88,1.0,0.54,51858.108233075465,20596.61367962461,0.0,0.0,145.66568058837248,24590.662045366676,0.03521051987878136
46,88,1.0,0.5,51880.4624301937,36885.99306805002,0.0,0.0,145.69643683662684,30118.83517500929,0.03521051987878136
47,88,1.0,0.48,51815.923379712396,35356.893466315254,0.0,0.0,145.3170940653685,35733.462399865806,0.03521051987878136
48,88,0.0,0.5,51776.74604217687,35733.462399865806,0.0,0.0,144.9036556365098,39862.826246189965,0.03521051987878136
49,88,1.0,0.6,51749.6284798083,36796.454996483044,0.0,0.0,144.76560414320002,23485.94647706893,0.03521051987878136
50,88,1.0,0.54,51704.346151238926,22687.121146932543,0.0,0.0,144.54365576417626,25467.814024611827,0.03521051987878136
51,88,1.0,0.5,51755.05050479889,38201.72103691774,0.0,0.0,144.74188047020115,30332.30259549227,0.03521051987878136
52,88,0.0,0.48,51808.70496299407,35607.48565557789,0.0,0.0,144.7646915551678,35681.43034310311,0.03521051987878136
53,88,1.0,0.5,51843.90899019545,35681.43034310311,0.0,0.0,144.9987863454564,21408.77671877189,0.03521051987878136
54,88,1.0,0.6,51828.012752596915,19761.94774040482,0.0,0.0,144.90027377246963,31212.700249059857,0.03521051987878136
55,88,0.0,0.54,51799.59289553884,31212.700249059857,0.0,0.0,144.70975308131085,28917.29032051553,0.03521051987878136
56,88,1.0,0.6,51632.4754841126,43375.93548077329,0.0,0.0,144.69683707681756,15676.609771285373,0.03521051987878136
57,88,1.0,0.5,51354.387706751375,18402.976688030656,0.0,0.0,143.29309801128886,22843.919480679833,0.03521051987878136
58,88,1.0,0.48,51269.15142069955,34265.87922101974,0.0,0.0,142.74998845895004,31289.018307944283,0.03521051987878136
59,88,1.0,0.5,51253.46769713331,31289.018307944283,0.0,0.0,142.498766538896,37420.80649582887,0.03521051987878136
60,88,0.0,0.52,51231.78368933514,34542.28291922664,0.0,0.0,142.4579394993473,39126.86915988399,0.03521051987878136
61,88,0.0,0.6,51227.64117817696,39126.86915988399,0.0,0.0,142.3774017386786,21028.921103942157,0.03521051987878136
62,88,1.0,0.54,51206.60614320499,22781.33119593734,0.0,0.0,142.26550894425236,10442.630243788652,0.03521051987878136
63,88,0.0,0.6,51202.14412061371,15663.945365682976,0.0,0.0,142.19485246052741,23074.79951042454,0.03521051987878136
64,88,1.0,0.5,51201.769900382846,27087.808120933154,0.0,0.0,142.15203707261256,11635.65289750891,0.03521051987878136
65,88,1.0,0.4,51269.69435369726,17453.47934626336,0.0,0.0,142.48878261185075,51661.478507732274,0.03521051987878136
66,88,1.0,0.44,51104.2847301062,0.0,0.0,0.0,141.84573839011298,55296.59306760599,0.03521051987878136
67,88,1.0,0.5,51091.19121153121,36864.395378404,0.0,0.0,141.77309669476017,53615.19811792544,0.03521051987878136
68,88,1.0,0.48,51059.37246235174,42126.2270926557,0.0,0.0,141.6599552370671,46860.03201616609,0.03521051987878136
69,88,1.0,0.44,51163.41024190497,46860.03201616609,0.0,0.0,142.04351061178508,45294.034755017994,0.03521051987878136
70,88,1.0,0.4,51249.892251110185,41809.87823540123,0.0,0.0,142.35308020797584,47746.12390015043,0.03521051987878136
71,88,1.0,0.44,51128.4544523587,37514.81163583248,0.0,0.0,141.81048630211723,52931.7437678852,0.03521051987878136
72,88,1.0,0.5,51028.66755763084,35287.82917859014,0.0,0.0,141.41778458231508,52288.564122572054,0.03521051987878136
73,88,0.0,0.48,51007.94022850883,41083.871810592325,0.0,0.0,141.1310128163365,46408.88453566148,0.03521051987878136
74,88,1.0,0.5,50965.91838845046,46408.88453566148,0.0,0.0,140.96439630538663,26551.64781780129,0.03521051987878136
75,88,0.0,0.54,50913.45387810512,24509.213370278114,0.0,0.0,140.938464287533,33498.52126787006,0.03521051987878136
76,88,1.0,0.6,50864.63964239667,33498.52126787006,0.0,0.0,140.93711550851575,17488.828568240733,0.03521051987878136
77,88,1.0,0.54,50818.18140839925,20530.363971413037,0.0,0.0,140.84938119462223,23190.11864500775,0.03521051987878136
78,88,1.0,0.5,50768.0083277159,34785.17796751162,0.0,0.0,140.54630335264216,29154.581432818683,0.03521051987878136
79,88,0.0,0.48,50676.11546621865,34224.94342113497,0.0,0.0,139.72010532349762,34447.952769595235,0.03521051987878136
80,88,0.0,0.5,50629.07540050552,34447.952769595235,0.0,0.0,138.726559590819,20594.64041482307,0.03521051987878136
81,88,1.0,0.6,50489.07993300024,19010.437305990523,0.0,0.0,138.5787141300929,12346.536657252678,0.03521051987878136
82,88,1.0,0.5,50391.504620168605,12346.536657252678,0.0,0.0,137.94772303715172,20619.271401047707,0.03521051987878136
83,88,1.0,0.48,50372.82789136006,30928.90710157156,0.0,0.0,137.77924920938906,30014.97129457805,0.03521051987878136
84,88,0.0,0.5,50353.55012403865,30014.97129457805,0.0,0.0,136.77854737430835,35767.113783576046,0.03521051987878136
85,88,1.0,0.44,50338.29125323341,33015.797338685574,0.0,0.0,136.01249053281282,20043.841232243023,0.03521051987878136
86,88,1.0,0.5,50269.55090497568,20043.841232243023,0.0,0.0,135.3137058610552,33048.094783087,0.03521051987878136
87,88,0.0,0.54,50099.443469700054,25966.360186711216,0.0,0.0,134.4977377075073,36220.10472139971,0.03521051987878136
88,88,1.0,0.5,50049.96400026083,36220.10472139971,0.0,0.0,134.21740906906598,18734.783127072566,0.03521051987878136
89,88,1.0,0.54,50046.68559304646,21993.006279606925,0.0,0.0,134.17138200165792,28952.45242771619,0.03521051987878136
90,88,1.0,0.6,50058.80545415958,28952.45242771619,0.0,0.0,134.3768331731336,68162.14930067313,0.03521051987878136
91,88,1.0,0.5,50014.731162372416,0.0,0.0,0.0,134.21235104731568,43147.511223320915,0.03521051987878136
92,88,1.0,0.54,50009.47984736727,64721.26683498137,0.0,0.0,133.98234728172991,40850.867511772696,0.03521051987878136
93,88,0.0,0.6,49978.38671437477,40850.867511772696,0.0,0.0,133.9808354658899,37255.10612043124,0.03521051987878136
94,88,1.0,0.5,49993.94821694891,43734.25501094104,0.0,0.0,134.04486611084909,16444.560451360085,0.03521051987878136
95,88,1.0,0.44,49976.63298358974,24666.840677040127,0.0,0.0,133.74356153273538,28090.918904857506,0.03521051987878136
96,88,1.0,0.5,49815.55249299811,28090.918904857506,0.0,0.0,132.7980596460988,37651.61682995942,0.03521051987878136
97,88,1.0,0.54,49741.22442472764,29583.413223539545,0.0,0.0,132.30531288127187,38710.86767892534,0.03521051987878136
98,88,1.0,0.6,49740.98042546425,38710.86767892534,0.0,0.0,132.30496676323048,35736.47904103797,0.03521051987878136
99,88,0.0,0.56,49863.44757318796,41951.51887426197,0.0,0.0,132.68286226182954,29694.35956184855,0.03521051987878136
100,88,1.0,0.5,49961.04904854949,44541.53934277282,0.0,0.0,133.42655496396657,15392.810520343752,0.03521051987878136
101,88,1.0,0.6,49961.13836101388,19590.84975316478,0.0,0.0,133.4284705671849,27765.761245611284,0.03521051987878136
102,88,1.0,0.54,49994.0102562002,27765.761245611284,0.0,0.0,133.59544867532574,26853.556917332397,0.03521051987878136
103,88,1.0,0.5,49987.97885647759,40280.335375998584,0.0,0.0,133.58246125031468,30750.16139409774,0.03521051987878136
104,88,1.0,0.48,49950.060815705925,36098.01554959301,0.0,0.0,133.5026569521221,34909.36438134248,0.03521051987878136
105,88,1.0,0.5,49995.709708092145,34909.36438134248,0.0,0.0,133.85182165801461,38762.20899438998,0.03521051987878136
106,88,1.0,0.4,50028.199055100864,35780.50061020613,0.0,0.0,134.13625165336182,78402.21768124851,0.03521051987878136
107,88,0.0,0.44,50111.88612319545,0.0,0.0,0.0,134.55684352402682,71124.62127896996,0.03521051987878136
108,88,0.0,0.5,50122.91459775854,47416.414185979986,0.0,0.0,134.59559336534312,42728.769725738406,0.03521051987878136
109,88,1.0,0.44,50156.23007209126,33572.60478450875,0.0,0.0,135.00936546891978,23712.569274811434,0.03521051987878136
110,88,1.0,0.4,50132.61803023633,23712.569274811434,0.0,0.0,134.83664997936506,35800.43975882092,0.03521051987878136
111,88,0.0,0.44,50062.75973918174,28128.916953359294,0.0,0.0,134.7928412951001,45420.575980076144,0.03521051987878136
112,88,1.0,0.4,50065.17142855219,30280.383986717436,0.0,0.0,134.840219971638,28347.076650842937,0.03521051987878136
113,88,1.0,0.44,50206.96096989143,22272.703082805165,0.0,0.0,135.29034086781678,41142.79130171446,0.03521051987878136
114,88,1.0,0.5,50227.97671029503,27428.527534476307,0.0,0.0,135.5978150523794,45321.74179072423,0.03521051987878136
115,88,1.0,0.54,50253.97636882124,35609.939978426184,0.0,0.0,135.6531834228977,42688.74842883644,0.03521051987878136
116,88,1.0,0.5,50262.764861494186,42688.74842883644,0.0,0.0,135.74788200322925,38016.7525250341,0.03521051987878136
117,88,1.0,0.48,50327.71206288584,44628.361659822636,0.0,0.0,135.78109422120957,39191.63803942984,0.03521051987878136
118,88,1.0,0.5,50417.41103748442,39191.63803942984,0.0,0.0,135.85558963171295,41578.146849880715,0.03521051987878136
119,88,1.0,0.54,50588.90909700664,38379.827861428355,0.0,0.0,136.06497404083268,40695.29259856709,0.03521051987878136
120,88,1.0,0.6,50658.2355544187,40695.29259856709,0.0,0.0,136.11466699749622,37555.29717801055,0.03521051987878136
121,88,0.0,0.54,50750.46241460321,44086.653208968906,0.0,0.0,136.30207028361806,51097.234413968996,0.03521051987878136
122,88,1.0,0.6,50766.452630827,26772.748497103832,0.0,0.0,136.43652253693372,25940.547178211207,0.03521051987878136
123,88,0.0,0.54,50771.41817861591,30451.946687465337,0.0,0.0,136.46983902109253,26660.785067019686,0.03521051987878136
124,88,1.0,0.5,50774.71973195244,39991.17760052952,0.0,0.0,136.5145335915899,14681.957304020161,0.03521051987878136
125,88,1.0,0.44,50730.081210740136,17235.341182980188,0.0,0.0,136.39182096376,27437.30084430149,0.03521051987878136
126,88,0.0,0.5,50765.7643270518,27437.30084430149,0.0,0.0,136.48356608071006,37733.73322589717,0.03521051987878136
127,88,1.0,0.44,50644.2707341123,29647.933248919213,0.0,0.0,136.35276898278744,21519.482799277655,0.03521051987878136
128,88,1.0,0.5,50521.360145035964,21519.482799277655,0.0,0.0,135.01241560979355,34623.602649123524,0.03521051987878136
129,88,1.0,0.48,50465.9679752227,27204.259224311343,0.0,0.0,134.57378498102878,37396.72274901099,0.03521051987878136
130,88,1.0,0.44,50577.70329815232,37396.72274901099,0.0,0.0,134.86561857517148,40453.24988173596,0.03521051987878136
131,88,1.0,0.48,50757.18300806672,37341.46142929472,0.0,0.0,135.55315415457954,45529.533447699585,0.03521051987878136
132,88,1.0,0.5,50872.98324679729,35773.204851763956,0.0,0.0,136.03986682181358,45055.9243032848,0.03521051987878136
133,88,1.0,0.48,50926.32422452224,41590.08397226289,0.0,0.0,137.24199247418946,42914.12168284676,0.03521051987878136
134,88,1.0,0.44,51095.51892843774,42914.12168284676,0.0,0.0,138.57635451149733,43408.814696928646,0.03521051987878136
135,88,1.0,0.42,51143.04741480952,40069.675104857204,0.0,0.0,139.5105876487259,47285.09703204491,0.03521051987878136
136,88,1.0,0.44,51269.324738117575,37152.57623946386,0.0,0.0,140.03008412854751,50957.15899882069,0.03521051987878136
137,88,1.0,0.4,51316.55156832082,36900.01168880119,0.0,0.0,140.1818501284323,69172.34290015315,0.03521051987878136
138,88,1.0,0.44,51467.776138275345,22498.18629637614,0.0,0.0,140.4360873059914,66100.2284339482,0.03521051987878136
139,88,0.0,0.48,51600.251951327686,44066.81895596547,0.0,0.0,140.79535994530923,60404.878443033514,0.03521051987878136
140,88,1.0,0.5,51785.30342987031,47460.97591952634,0.0,0.0,140.90145896548236,34285.92906425627,0.03521051987878136
141,88,1.0,0.54,51830.8315048495,31648.549905467327,0.0,0.0,141.32918228429492,37910.557551827,0.03521051987878136
142,88,1.0,0.6,51873.34511421845,37910.557551827,0.0,0.0,141.43140369693066,36526.15749826858,0.03521051987878136
143,88,1.0,0.56,51945.68372890177,42878.532715358764,0.0,0.0,141.73320642156472,31274.82487902786,0.03521051987878136
144,88,1.0,0.56,52058.692006844176,46912.23731854178,0.0,0.0,142.57723934973987,32015.780616944132,0.03521051987878136
145,88,1.0,0.54,52138.45711959845,40747.357148838,0.0,0.0,142.79356492264895,32542.175293620283,0.03521051987878136
146,88,1.0,0.56,52359.88775798614,41417.31401006218,0.0,0.0,144.21662884387393,34360.184103260435,0.03521051987878136
147,88,1.0,0.54,52555.39229329768,40335.868295131826,0.0,0.0,144.370523902357,33292.330382801665,0.03521051987878136
148,88,1.0,0.5,52637.14770095888,42372.05685083849,0.0,0.0,144.98362841092887,75014.48150901035,0.03521051987878136
149,88,0.0,0.6,52695.109305626065,0.0,0.0,0.0,145.4032460634418,58447.026167501026,0.03521051987878136
150,88,1.0,0.5,52716.91251820749,58447.026167501026,0.0,0.0,145.8346732196419,25867.992381836164,0.03521051987878136
151,88,0.0,0.48,52860.16053382338,38801.988572754235,0.0,0.0,146.02606674274926,33871.08159010898,0.03521051987878136
152,88,1.0,0.5,52881.236717575026,33871.08159010898,0.0,0.0,146.1224892137606,20767.324659201462,0.03521051987878136
153,88,1.0,0.6,52894.967475210215,19169.838146955197,0.0,0.0,146.24219920305885,31479.071470746654,0.03521051987878136
154,88,1.0,0.54,53055.44791355769,31479.071470746654,0.0,0.0,146.88023919840901,29465.211586834674,0.03521051987878136
155,88,0.0,0.5,53208.09115486371,44197.817380252,0.0,0.0,147.74678529580547,32809.59079076535,0.03521051987878136
156,88,1.0,0.48,53197.68375975644,38515.60658046368,0.0,0.0,147.62714048745173,19212.129488169827,0.03521051987878136
157,88,1.0,0.5,53200.05180949002,19212.129488169827,0.0,0.0,147.6387329090543,32007.846336922015,0.03521051987878136
158,88,0.0,0.6,53172.92338567908,29545.704311004938,0.0,0.0,147.57977257496975,37284.428956024094,0.03521051987878136
159,88,1.0,0.54,53142.685030266155,37284.428956024094,0.0,0.0,147.41079180912618,16907.010320001402,0.03521051987878136
160,88,1.0,0.6,53144.093485705984,25360.5154800021,0.0,0.0,147.53078767042786,27341.04552213204,0.03521051987878136
161,88,1.0,0.64,53157.84685682616,32096.009960763706,0.0,0.0,148.06264232947507,27724.68425190047,0.03521051987878136
162,88,1.0,0.6,53170.82950822772,41587.02637785071,0.0,0.0,148.29228970336223,25492.960773810148,0.03521051987878136
163,88,0.0,0.5,53194.619974039575,45320.81915344026,0.0,0.0,148.82096405134251,67322.67905479245,0.03521051987878136
164,88,1.0,0.6,53160.12245101331,0.0,0.0,0.0,148.69405199772098,36406.841628382004,0.03521051987878136
165,88,1.0,0.54,53050.00507081769,36406.841628382004,0.0,0.0,148.56715197298243,31399.927909262522,0.03521051987878136
166,88,1.0,0.5,53029.634929285916,47099.891863893776,0.0,0.0,148.1264569194395,33582.51670738096,0.03521051987878136
167,88,0.0,0.48,52995.16031409245,39422.95439562113,0.0,0.0,147.93420040430067,37958.23834962255,0.03521051987878136
168,88,1.0,0.5,53097.944839858734,37958.23834962255,0.0,0.0,148.14737348278518,22665.06764395646,0.03521051987878136
169,88,1.0,0.44,53081.966427911255,20921.600902113652,0.0,0.0,148.06577296091348,32301.047691758555,0.03521051987878136
170,88,1.0,0.5,52991.726383484944,32301.047691758555,0.0,0.0,147.9577357423662,41315.64884297652,0.03521051987878136
171,88,0.0,0.44,52913.68762764016,32462.29551948155,0.0,0.0,147.94166275726255,41094.136825359135,0.03521051987878136
172,88,1.0,0.5,52808.647163957045,41094.136825359135,0.0,0.0,147.93203481761302,26116.149247931484,0.03521051987878136
173,88,1.0,0.6,52822.656685412876,20519.83155194617,0.0,0.0,147.93297221678597,34064.33808796921,0.03521051987878136
174,88,0.0,0.54,52852.84063244262,34064.33808796921,0.0,0.0,147.98654657675135,30037.290655949873,0.03521051987878136
175,88,1.0,0.6,52904.020744166926,45055.93598392481,0.0,0.0,148.05895880487608,16251.779305314263,0.03521051987878136
176,88,1.0,0.7,52906.40000338613,19078.17570623849,0.0,0.0,148.07631574921396,23359.144958238787,0.03521051987878136
177,88,0.0,0.6,52900.87351668057,35038.71743735818,0.0,0.0,148.0437851078116,19727.25786471201,0.03521051987878136
178,88,1.0,0.5,52802.48052592484,46030.268350994695,0.0,0.0,146.76205423167482,9813.468215343493,0.03521051987878136
179,88,1.0,0.6,52384.457009568425,14720.202323015239,0.0,0.0,145.27052727528698,25597.713060110116,0.03521051987878136
180,88,1.0,0.54,52349.710185472155,25597.713060110116,0.0,0.0,142.70561606433506,26296.42400009725,0.03521051987878136
181,88,1.0,0.5,52078.7368239864,39444.63600014587,0.0,0.0,140.92377869832316,31218.434263591655,0.03521051987878136
182,88,1.0,0.48,51799.78031906804,36647.7271789989,0.0,0.0,138.6955605978515,35693.3863711072,0.03521051987878136
183,88,0.0,0.5,51303.59976861209,35693.3863711072,0.0,0.0,138.2518614699444,39614.377139407705,0.03521051987878136
184,88,1.0,0.6,51104.463762273954,36567.11735945326,0.0,0.0,137.18376567991328,22282.583201401692,0.03521051987878136
185,88,0.0,0.54,51011.725356502684,22282.583201401692,0.0,0.0,136.95602021525258,25227.07321522046,0.03521051987878136
186,88,1.0,0.6,51002.458366178755,37840.60982283068,0.0,0.0,136.6512141641838,13907.78174609327,0.03521051987878136
187,88,1.0,0.54,50989.40961719672,16326.526397587755,0.0,0.0,136.4558999903151,21450.812847734043,0.03521051987878136
188,88,1.0,0.6,50968.478625503245,32176.21927160106,0.0,0.0,136.36811876414288,28593.52848194584,0.03521051987878136
189,88,1.0,0.54,51101.255175450955,33566.31604402338,0.0,0.0,137.1404666431249,27487.58878659104,0.03521051987878136
190,88,0.0,0.5,51223.53775594267,41231.383179886565,0.0,0.0,137.96177049375538,31392.21482556391,0.03521051987878136
191,88,1.0,0.6,51254.35310878888,36851.73044740111,0.0,0.0,138.09662187260446,18447.18366417169,0.03521051987878136
192,88,1.0,0.7,51366.368353248705,18447.18366417169,0.0,0.0,138.28764365303792,23693.064045092688,0.03521051987878136
193,88,1.0,0.64,51503.398474574264,35539.59606763903,0.0,0.0,139.2355202472484,19185.710966313396,0.03521051987878136
194,88,1.0,0.6,51516.573390453705,44766.658921397946,0.0,0.0,139.30167633657155,21809.1506208915,0.03521051987878136
195,88,1.0,0.56,51573.64695989986,38771.823326029335,0.0,0.0,140.0284176495169,25193.267560588072,0.03521051987878136
196,88,1.0,0.54,51598.51747070704,37789.9013408821,0.0,0.0,140.29413736917158,28857.20676775551,0.03521051987878136
197,88,1.0,0.5,51562.17875562198,36727.35406805248,0.0,0.0,139.90330141493305,32260.35461518669,0.03521051987878136
198,88,0.0,0.48,51552.046966662,37870.851070001765,0.0,0.0,139.84816695384572,36791.39156220295,0.03521051987878136
199,88,1.0,0.5,51609.00247510339,36791.39156220295,0.0,0.0,139.87377988559797,21539.17561403242,0.03521051987878136
200,88,0.0,0.6,51737.4005656182,19882.315951414545,0.0,0.0,140.53716830631973,31287.108984534825,0.03521051987878136
201,88,1.0,0.5,51962.237856226515,31287.108984534825,0.0,0.0,140.86100894595742,36145.67544026035,0.03521051987878136
202,88,1.0,0.6,51972.299485421616,0.0,0.0,0.0,140.88903533290275,38790.59006216162,0.03521051987878136
203,88,1.0,0.54,52106.139514092465,38790.59006216162,0.0,0.0,141.28164978989568,32126.600898595207,0.03521051987878136
204,88,1.0,0.5,52204.95251158865,48189.90134789281,0.0,0.0,142.87502846607143,33940.72169560956,0.03521051987878136
205,88,1.0,0.48,52224.868689838564,39843.45590354165,0.0,0.0,143.06304109397175,37578.25388160385,0.03521051987878136
206,88,1.0,0.5,52288.80830103635,37578.25388160385,0.0,0.0,143.88815999380154,41283.95602611078,0.03521051987878136
207,88,0.0,0.48,52383.645707295866,38108.26710102534,0.0,0.0,144.73773280076506,41702.173230183646,0.03521051987878136
208,88,0.0,0.5,52396.06892297824,41702.173230183646,0.0,0.0,144.75264401203324,24747.119970319134,0.03521051987878136
209,88,1.0,0.54,52409.8249042412,22843.495357217664,0.0,0.0,145.1218323082136,30192.495133963886,0.03521051987878136
210,88,1.0,0.6,52474.51136542581,0.0,0.0,0.0,145.51910821666098,33337.64024164219,0.03521051987878136
211,88,0.0,0.54,52548.32148895009,39135.49071844954,0.0,0.0,146.80670519793654,30308.237800345727,0.03521051987878136
212,88,0.0,0.6,52628.09216584026,45462.35670051859,0.0,0.0,147.16969496896195,16426.636090487973,0.03521051987878136
213,88,1.0,0.5,52594.507070267166,19283.44236709458,0.0,0.0,147.08721557725679,8884.51208460223,0.03521051987878136
214,88,1.0,0.6,52588.401262832725,13326.768126903342,0.0,0.0,146.7949908224621,25567.508537034148,0.03521051987878136
215,88,1.0,0.54,52785.806213847325,25567.508537034148,0.0,0.0,147.56947937932063,27018.299993970853,0.03521051987878136
216,88,1.0,0.5,52858.4177815732,40527.44999095627,0.0,0.0,147.7226759798738,31702.279788509055,0.03521051987878136
217,88,1.0,0.48,52879.4275733049,37215.71975172803,0.0,0.0,147.8708758008026,36692.09666118899,0.03521051987878136
218,88,1.0,0.5,52914.26745193415,36692.09666118899,0.0,0.0,148.34754824644943,41163.65667719948,0.03521051987878136
219,88,1.0,0.48,53010.238526571484,37997.221548184134,0.0,0.0,148.47657359911273,41812.30162790513,0.03521051987878136
220,88,1.0,0.44,53111.764128253104,41812.30162790513,0.0,0.0,149.43417968579124,43935.27787169518,0.03521051987878136
221,88,1.0,0.4,53313.722428392684,40555.641112334015,0.0,0.0,150.23826852657137,48391.17624383569,0.03521051987878136
222,88,0.0,0.38,53390.216558503635,38021.63847729947,0.0,0.0,150.4129707222018,54584.83666393306,0.03521051987878136
223,88,1.0,0.3,53511.09494120102,36389.891109288714,0.0,0.0,150.98888127700727,36959.79056584215,0.03521051987878136
224,88,1.0,0.28,53506.41525061696,22652.774862935512,0.0,0.0,150.95707526491387,56011.45645713098,0.03521051987878136
225,88,1.0,0.3,53348.00747057878,24004.909910198992,0.0,0.0,150.78024054853168,70950.52225631554,0.03521051987878136
226,88,1.0,0.28,53310.03400968277,27591.869766344935,0.0,0.0,150.48470850046115,79162.22619307166,0.03521051987878136
227,88,1.0,0.3,53358.8819889392,33926.668368459286,0.0,0.0,150.49375025644395,87759.20969570745,0.03521051987878136
228,88,0.0,0.34,53469.97335964437,34128.58154833069,0.0,0.0,150.61956983513917,91036.65526377212,0.03521051987878136
